prolific_pid,participant_id,block,trial,trial_in_block,video_present,offer_up,offer_down,choice_card,choice_key,rt,reward,p_win_chosen,p_win_up,p_win_down,coins_delta,coins_total,screen_id,window_status,is_correct,reward_oneback,stay_card,stay_key
6a04e2a3538404f177aaf602,uzjjdjf0,2,82,32,false,4,1,4,up,1118,win,0.1585,0.1585,0.6829,1,0,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,83,33,false,2,4,2,up,1353,loss,0.8626,0.8626,0.175,-1,-1,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,84,34,false,3,4,4,down,523,loss,0.1236,0.3997,0.1236,-1,-2,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,85,35,false,1,2,2,down,1391,win,0.8861,0.6644,0.8861,1,-1,main_trial,ok,1,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,86,36,false,1,4,4,down,1098,loss,0.1715,0.5774,0.1715,-1,-2,main_trial,ok,0,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,87,37,false,2,4,4,down,1467,loss,0.1062,0.7473,0.1062,-1,-3,main_trial,ok,0,loss,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,88,38,false,1,3,3,down,951,loss,0.3627,0.6113,0.3627,-1,-4,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,89,39,false,2,3,2,up,2009,loss,0.7735,0.7735,0.4087,-1,-5,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,90,40,false,1,3,3,down,907,loss,0.397,0.5078,0.397,-1,-6,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,91,41,false,4,2,4,up,1407,loss,0.1341,0.1341,0.8003,-1,-7,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,92,42,false,4,3,3,down,1242,win,0.4593,0.1272,0.4593,1,-6,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,93,43,false,4,1,1,down,912,win,0.563,0.1162,0.563,1,-5,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,94,44,false,3,4,3,up,1195,loss,0.435,0.435,0.1205,-1,-6,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,95,45,false,1,2,1,up,1066,win,0.6653,0.6653,0.7853,1,-5,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,96,46,false,3,1,1,down,902,loss,0.6784,0.4323,0.6784,-1,-6,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,97,47,false,2,1,1,down,1305,loss,0.5894,0.7808,0.5894,-1,-7,main_trial,ok,0,loss,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,98,48,false,1,3,3,down,1414,win,0.4601,0.6112,0.4601,1,-6,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,2,99,49,false,2,4,2,up,1275,win,0.8555,0.8555,0.2194,1,-5,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,2,100,50,false,4,2,2,down,1004,win,0.8832,0.2366,0.8832,1,-4,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,101,1,true,2,1,2,up,826,loss,0.87,0.87,0.678,-1,-5,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,102,2,true,2,4,4,down,1072,loss,0.1518,0.8399,0.1518,-1,-6,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,103,3,true,4,2,2,down,1014,win,0.8007,0.2043,0.8007,1,-5,main_trial,ok,1,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,104,4,true,3,4,3,up,1086,win,0.7726,0.7726,0.2264,1,-4,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,105,5,true,1,2,1,up,1512,win,0.7515,0.7515,0.8678,1,-3,main_trial,ok,0,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,106,6,true,4,3,3,down,921,win,0.7639,0.28,0.7639,1,-2,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,107,7,true,4,3,3,down,928,win,0.7616,0.24,0.7616,1,-1,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,108,8,true,3,2,2,down,1055,win,0.8631,0.7607,0.8631,1,0,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,109,9,true,1,2,1,up,1172,loss,0.7358,0.7358,0.7946,-1,-1,main_trial,ok,0,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,110,10,true,1,2,1,up,814,loss,0.6498,0.6498,0.7141,-1,-2,main_trial,ok,0,loss,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,111,11,true,4,1,1,down,2729,win,0.6355,0.1551,0.6355,1,-1,main_trial,ok,1,loss,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,112,12,true,4,1,1,down,870,loss,0.5848,0.15,0.5848,-1,-2,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,113,13,true,3,1,3,up,1066,win,0.652,0.652,0.5641,1,-1,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,114,14,true,4,2,2,down,1877,win,0.6429,0.1222,0.6429,1,0,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,115,15,true,3,1,3,up,990,loss,0.547,0.547,0.6325,-1,-1,main_trial,ok,0,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,116,16,true,1,2,1,up,1211,loss,0.6054,0.6054,0.6715,-1,-2,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,117,17,true,1,3,3,down,841,loss,0.527,0.5684,0.527,-1,-3,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,118,18,true,4,2,4,up,903,loss,0.2564,0.2564,0.647,-1,-4,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,119,19,true,3,1,1,down,1772,win,0.6073,0.5371,0.6073,1,-3,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,120,20,true,4,3,3,down,1410,win,0.5402,0.2145,0.5402,1,-2,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,121,21,true,1,4,4,down,1501,win,0.2592,0.6053,0.2592,1,-1,main_trial,ok,0,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,122,22,true,1,4,4,down,862,loss,0.2811,0.5859,0.2811,-1,-2,main_trial,ok,0,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,123,23,true,2,1,1,down,1235,win,0.5239,0.7182,0.5239,1,-1,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,124,24,true,4,3,3,down,1375,loss,0.4707,0.1568,0.4707,-1,-2,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,125,25,true,3,1,1,down,1366,loss,0.6195,0.5588,0.6195,-1,-3,main_trial,ok,1,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,126,26,true,1,3,3,down,1144,win,0.5139,0.6506,0.5139,1,-2,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,127,27,true,2,4,4,down,837,loss,0.1106,0.8754,0.1106,-1,-3,main_trial,ok,0,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,128,28,true,2,1,1,down,1318,win,0.7006,0.8845,0.7006,1,-2,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,129,29,true,4,3,4,up,1199,loss,0.1591,0.1591,0.5796,-1,-3,main_trial,ok,0,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,130,30,true,1,2,1,up,1151,loss,0.6841,0.6841,0.8503,-1,-4,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,131,31,true,1,3,3,down,1412,win,0.536,0.6248,0.536,1,-3,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,132,32,true,1,4,4,down,1099,win,0.3183,0.6515,0.3183,1,-2,main_trial,ok,0,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,133,33,true,4,3,3,down,1286,win,0.4213,0.2652,0.4213,1,-1,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,134,34,true,3,4,3,up,1412,win,0.4778,0.4778,0.321,1,0,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,135,35,true,4,3,3,down,861,win,0.4445,0.3203,0.4445,1,1,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,136,36,true,4,1,1,down,1452,loss,0.697,0.2198,0.697,-1,0,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,137,37,true,4,2,2,down,1309,win,0.8909,0.3022,0.8909,1,1,main_trial,ok,1,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,138,38,true,2,4,2,up,1106,win,0.8936,0.8936,0.1968,1,2,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,139,39,true,3,4,3,up,862,win,0.5372,0.5372,0.2248,1,3,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,140,40,true,2,1,2,up,1216,win,0.8382,0.8382,0.5338,1,4,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,141,41,true,4,2,2,down,1438,win,0.8829,0.2684,0.8829,1,5,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,142,42,true,1,2,1,up,763,win,0.4488,0.4488,0.8909,1,6,main_trial,ok,0,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,143,43,true,4,1,1,down,1000,win,0.4504,0.2427,0.4504,1,7,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,144,44,true,4,3,3,down,574,loss,0.5413,0.2702,0.5413,-1,6,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,145,45,true,2,1,1,down,902,loss,0.3349,0.8116,0.3349,-1,5,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,3,146,46,true,4,2,4,up,881,loss,0.2189,0.2189,0.819,-1,4,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,147,47,true,4,2,2,down,775,win,0.8746,0.1282,0.8746,1,5,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,148,48,true,1,4,1,up,1944,loss,0.5825,0.5825,0.1457,-1,4,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,149,49,true,4,2,2,down,1225,win,0.8483,0.1442,0.8483,1,5,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,3,150,50,true,2,3,3,down,1043,win,0.5485,0.7698,0.5485,1,6,main_trial,ok,0,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,151,1,false,4,3,3,down,834,win,0.5922,0.1014,0.5922,1,7,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,152,2,false,4,3,3,down,653,loss,0.5903,0.1709,0.5903,-1,6,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,153,3,false,2,1,1,down,1111,loss,0.6416,0.7188,0.6416,-1,5,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,154,4,false,1,3,3,down,1307,win,0.5789,0.6495,0.5789,1,6,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,155,5,false,2,1,2,up,933,win,0.7619,0.7619,0.6458,1,7,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,156,6,false,4,1,1,down,1522,win,0.596,0.3267,0.596,1,8,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,157,7,false,1,3,1,up,1078,win,0.5253,0.5253,0.5997,1,9,main_trial,ok,0,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,158,8,false,3,4,3,up,1047,win,0.5636,0.5636,0.3758,1,10,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,159,9,false,4,2,2,down,959,loss,0.7007,0.4941,0.7007,-1,9,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,160,10,false,3,1,1,down,708,win,0.4408,0.5494,0.4408,1,10,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,161,11,false,1,4,1,up,1109,win,0.4294,0.4294,0.4413,1,11,main_trial,ok,0,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,162,12,false,4,1,1,down,806,loss,0.4358,0.4427,0.4358,-1,10,main_trial,ok,0,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,163,13,false,1,4,1,up,753,loss,0.4128,0.4128,0.4279,-1,9,main_trial,ok,0,loss,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,164,14,false,4,3,3,down,1013,win,0.4725,0.5064,0.4725,1,10,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,165,15,false,2,1,1,down,1622,loss,0.3554,0.42,0.3554,-1,9,main_trial,ok,0,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,166,16,false,4,2,4,up,2001,loss,0.4338,0.4338,0.3812,-1,8,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,167,17,false,1,4,1,up,1591,loss,0.3084,0.3084,0.5305,-1,7,main_trial,ok,0,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,168,18,false,4,3,3,down,917,win,0.5307,0.5193,0.5307,1,8,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,169,19,false,4,1,4,up,590,loss,0.605,0.605,0.4233,-1,7,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,170,20,false,2,3,3,down,1232,loss,0.5465,0.1925,0.5465,-1,6,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,171,21,false,2,3,2,up,828,loss,0.178,0.178,0.5861,-1,5,main_trial,ok,0,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,172,22,false,2,3,3,down,628,win,0.6012,0.1933,0.6012,1,6,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,173,23,false,2,1,1,down,1152,loss,0.4256,0.1882,0.4256,-1,5,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,174,24,false,1,4,4,down,1646,win,0.7828,0.4733,0.7828,1,6,main_trial,ok,1,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,175,25,false,2,4,4,down,1577,win,0.7525,0.1836,0.7525,1,7,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,176,26,false,4,3,4,up,1058,loss,0.7572,0.7572,0.6972,-1,6,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,177,27,false,1,3,3,down,1440,loss,0.6928,0.3486,0.6928,-1,5,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,178,28,false,1,4,4,down,1246,win,0.7853,0.4234,0.7853,1,6,main_trial,ok,1,loss,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,179,29,false,3,1,3,up,1081,win,0.7326,0.7326,0.4031,1,7,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,180,30,false,4,3,3,down,963,win,0.768,0.8316,0.768,1,8,main_trial,ok,0,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,181,31,false,3,1,3,up,1000,win,0.7468,0.7468,0.4655,1,9,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,182,32,false,3,4,3,up,839,win,0.7462,0.7462,0.7282,1,10,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,183,33,false,4,2,4,up,1101,win,0.7419,0.7419,0.2975,1,11,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,184,34,false,4,3,3,down,975,win,0.7897,0.7621,0.7897,1,12,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,185,35,false,2,3,3,down,1287,win,0.7617,0.1881,0.7617,1,13,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,186,36,false,2,4,4,down,733,win,0.8638,0.2703,0.8638,1,14,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,187,37,false,2,3,3,down,918,win,0.7873,0.3421,0.7873,1,15,main_trial,ok,1,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,188,38,false,2,3,3,down,791,win,0.8017,0.3566,0.8017,1,16,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,189,39,false,2,3,3,down,559,loss,0.8273,0.3276,0.8273,-1,15,main_trial,ok,1,win,1,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,190,40,false,3,2,3,up,886,loss,0.8517,0.8517,0.3673,-1,14,main_trial,ok,1,loss,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,191,41,false,1,4,4,down,1318,win,0.822,0.309,0.822,1,15,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,192,42,false,4,3,4,up,2655,loss,0.8898,0.8898,0.8453,-1,14,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,193,43,false,1,3,3,down,1466,win,0.8201,0.3771,0.8201,1,15,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,194,44,false,3,4,3,up,1798,win,0.8487,0.8487,0.8456,1,16,main_trial,ok,1,win,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,195,45,false,3,2,2,down,739,loss,0.3472,0.8313,0.3472,-1,15,main_trial,ok,0,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,196,46,false,4,1,4,up,1310,loss,0.7488,0.7488,0.405,-1,14,main_trial,ok,1,loss,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,197,47,false,2,4,4,down,1204,win,0.8274,0.278,0.8274,1,15,main_trial,ok,1,loss,1,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,198,48,false,3,1,3,up,761,win,0.8906,0.8906,0.4521,1,16,main_trial,ok,1,win,0,0
6a04e2a3538404f177aaf602,uzjjdjf0,4,199,49,false,2,1,2,up,1388,loss,0.2841,0.2841,0.5678,-1,15,main_trial,ok,0,win,0,1
6a04e2a3538404f177aaf602,uzjjdjf0,4,200,50,false,3,1,3,up,1087,win,0.8528,0.8528,0.5304,1,16,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,1,1,false,3,2,2,down,2038,loss,0.6471,0.2708,0.6471,-1,-1,main_trial,ok,1,NA,NA,NA
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,2,2,false,3,4,3,up,1121,loss,0.2941,0.2941,0.5857,-1,-2,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,3,3,false,1,2,1,up,685,win,0.3558,0.3558,0.6822,1,-1,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,4,4,false,4,2,4,up,842,win,0.5055,0.5055,0.6576,1,0,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,5,5,false,3,2,3,up,1531,win,0.4275,0.4275,0.6758,1,1,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,6,6,false,3,1,1,down,920,loss,0.3466,0.4292,0.3466,-1,0,main_trial,ok,0,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,7,7,false,2,4,4,down,730,win,0.5088,0.6487,0.5088,1,1,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,8,8,false,1,4,4,down,1318,win,0.4539,0.4223,0.4539,1,2,main_trial,ok,1,win,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,9,9,false,1,3,3,down,1372,loss,0.4085,0.4019,0.4085,-1,1,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,10,10,false,2,1,1,down,775,loss,0.2473,0.6065,0.2473,-1,0,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,11,11,false,1,2,1,up,746,loss,0.292,0.292,0.6015,-1,-1,main_trial,ok,0,loss,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,12,12,false,1,3,1,up,759,loss,0.233,0.233,0.381,-1,-2,main_trial,ok,0,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,13,13,false,1,4,4,down,716,loss,0.5018,0.2495,0.5018,-1,-3,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,14,14,false,1,2,1,up,693,loss,0.2435,0.2435,0.679,-1,-4,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,15,15,false,3,4,4,down,756,win,0.5041,0.4636,0.5041,1,-3,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,16,16,false,2,1,1,down,742,win,0.2524,0.5504,0.2524,1,-2,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,17,17,false,1,2,1,up,918,loss,0.2327,0.2327,0.5709,-1,-3,main_trial,ok,0,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,18,18,false,1,4,1,up,1037,loss,0.2787,0.2787,0.6068,-1,-4,main_trial,ok,0,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,19,19,false,3,2,3,up,1154,win,0.607,0.607,0.5289,1,-3,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,20,20,false,1,4,4,down,990,win,0.604,0.3134,0.604,1,-2,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,21,21,false,2,1,1,down,710,loss,0.2213,0.6117,0.2213,-1,-3,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,22,22,false,2,3,2,up,730,win,0.6676,0.6676,0.7114,1,-2,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,23,23,false,3,1,3,up,1151,loss,0.672,0.672,0.1561,-1,-3,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,24,24,false,3,2,2,down,1081,win,0.6932,0.6209,0.6932,1,-2,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,25,25,false,1,3,3,down,1443,win,0.7154,0.1183,0.7154,1,-1,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,26,26,false,1,2,2,down,785,loss,0.6426,0.1348,0.6426,-1,-2,main_trial,ok,1,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,27,27,false,4,1,4,up,668,win,0.585,0.585,0.1458,1,-1,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,28,28,false,1,2,1,up,861,loss,0.2429,0.2429,0.5917,-1,-2,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,29,29,false,2,3,2,up,1117,loss,0.6126,0.6126,0.5722,-1,-3,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,30,30,false,1,2,1,up,578,loss,0.243,0.243,0.5205,-1,-4,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,31,31,false,4,3,3,down,665,win,0.468,0.3734,0.468,1,-3,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,32,32,false,2,3,2,up,695,loss,0.5337,0.5337,0.4102,-1,-4,main_trial,ok,1,win,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,33,33,false,1,2,2,down,733,loss,0.4881,0.2953,0.4881,-1,-5,main_trial,ok,1,loss,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,34,34,false,4,2,4,up,752,loss,0.3212,0.3212,0.4028,-1,-6,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,35,35,false,2,1,2,up,551,win,0.3962,0.3962,0.3265,1,-5,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,36,36,false,1,2,2,down,1139,loss,0.4749,0.3711,0.4749,-1,-6,main_trial,ok,1,win,1,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,37,37,false,4,1,4,up,878,loss,0.3262,0.3262,0.3481,-1,-7,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,38,38,false,4,3,4,up,554,win,0.368,0.368,0.5638,1,-6,main_trial,ok,0,loss,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,39,39,false,1,4,1,up,875,loss,0.4066,0.4066,0.4288,-1,-7,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,40,40,false,3,2,2,down,1152,win,0.6446,0.5119,0.6446,1,-6,main_trial,ok,1,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,41,41,false,2,3,3,down,1416,loss,0.5653,0.6322,0.5653,-1,-7,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,42,42,false,3,1,1,down,1346,loss,0.4957,0.5909,0.4957,-1,-8,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,43,43,false,4,3,4,up,777,loss,0.3412,0.3412,0.6387,-1,-9,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,44,44,false,2,1,1,down,983,loss,0.4068,0.7608,0.4068,-1,-10,main_trial,ok,0,loss,0,0
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,45,45,false,3,4,4,down,606,win,0.3363,0.6871,0.3363,1,-9,main_trial,ok,0,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,46,46,false,2,1,1,down,699,loss,0.5208,0.695,0.5208,-1,-10,main_trial,ok,0,win,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,47,47,false,4,2,2,down,1210,loss,0.7271,0.4018,0.7271,-1,-11,main_trial,ok,1,loss,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,1,48,48,false,2,4,4,down,1293,loss,0.2953,0.7964,0.2953,-1,-12,main_trial,ok,0,loss,0,1
