"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"html-keyboard-response","58","2.1.0","427093","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:19.298Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","543","false","loss","0.5061","0.4272","0.5061","-1","-10","main","1","30","30","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","59","2.1.0","431384","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:23.589Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","773","false","win","0.468","0.3734","0.468","1","-9","main","1","31","31","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","60","2.1.0","435759","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:27.964Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","851","false","loss","0.5337","0.5337","0.3293","-1","-10","main","1","32","32","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","61","2.1.0","440418","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:32.623Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","1131","false","loss","0.4881","0.4196","0.4881","-1","-11","main","1","33","33","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","62","2.1.0","444513","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:36.718Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","571","false","win","0.4473","0.2887","0.4473","1","-10","main","1","34","34","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","63","2.1.0","448450","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:40.656Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","413","false","win","0.4688","0.4688","0.3265","1","-9","main","1","35","35","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","64","2.1.0","452572","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:44.777Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","591","false","win","0.4749","0.3802","0.4749","1","-8","main","1","36","36","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","65","2.1.0","457005","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:49.210Z","0","ok","","","","","","main_trial","","","","","","2","3","3","down","915","false","loss","0.538","0.5405","0.538","-1","-9","main","1","37","37","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","66","2.1.0","461181","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:53.386Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","654","false","win","0.6336","0.6336","0.5638","1","-8","main","1","38","38","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","67","2.1.0","465248","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:29:57.453Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","543","false","loss","0.6758","0.6758","0.4288","-1","-9","main","1","39","39","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","68","2.1.0","469806","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:02.011Z","0","ok","","","","","","main_trial","","","","","","1","4","4","down","1036","false","loss","0.3968","0.4199","0.3968","-1","-10","main","1","40","40","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","69","2.1.0","474012","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:06.217Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","685","false","loss","0.6322","0.6322","0.4115","-1","-11","main","1","41","41","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","70","2.1.0","479195","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:11.400Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","1662","false","win","0.5909","0.5909","0.7351","1","-10","main","1","42","42","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","71","2.1.0","483293","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:15.499Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","576","false","win","0.6387","0.4831","0.6387","1","-9","main","1","43","43","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","72","2.1.0","488252","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:20.457Z","0","ok","","","","","","main_trial","","","","","","2","3","3","down","1437","false","win","0.6214","0.7608","0.6214","1","-8","main","1","44","44","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","73","2.1.0","493193","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:25.398Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","1422","false","win","0.6656","0.6656","0.6871","1","-7","main","1","45","45","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","74","2.1.0","497356","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:29.562Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","642","false","win","0.6957","0.6957","0.5208","1","-6","main","1","46","46","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","75","2.1.0","501610","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:33.815Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","740","false","win","0.7271","0.4959","0.7271","1","-5","main","1","47","47","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","76","2.1.0","506432","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:38.637Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","1299","false","win","0.47","0.47","0.2953","1","-4","main","1","48","48","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","77","2.1.0","511066","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:43.271Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","1113","false","win","0.7808","0.6995","0.7808","1","-3","main","1","49","49","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","78","2.1.0","515410","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:47.615Z","0","ok","","","","","","main_trial","","","","","","2","1","2","up","820","false","win","0.6772","0.6772","0.4443","1","-2","main","1","50","50","false","","","","","","","","","","","","","","","","","",""
"call-function","79","2.1.0","515411","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:47.616Z","0","ok","","","","","","block_video_unmount","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","80","2.1.0","521699","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:53.904Z","0","ok","","","","","","finish_block","6286","<div class=""screen-text""><p>Good job! Event 1 out of 4 is over. You currently have -2 gold coins. You can stretch a little and take a short break while sitting in front of the screen, if needed (do not leave the experiment window). Press SPACE to continue.</p></div>"," ","","","","","","","","","","","","","","","main","1","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","81","2.1.0","523715","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:55.920Z","0","ok","","","","","","start_block","2015","
        <div class=""screen-text"">
          <h1>Event 2 out of 4</h1>
          <p>You will now start an event. In each round, the dealer will offer you 2 of the 4 cards.</p>
          
        <div class=""card-preview-row"">
          <img class=""card-preview-img"" src=""assets/cards task/test/set1/1.png""><img class=""card-preview-img"" src=""assets/cards task/test/set1/2.png""><img class=""card-preview-img"" src=""assets/cards task/test/set1/3.png""><img class=""card-preview-img"" src=""assets/cards task/test/set1/4.png"">
        </div>
          <p>Use the UP or DOWN arrow keys to make your selection. Please do your best to win as many gold coins as possible!</p>
          <p>Remember that only the cards (not their positions) are important when you choose, and that cards can change over time — stay focused.</p>
          <p>This is a video-on round: a video will play next to the card game. It is there just for your own fun, so you won't get bored — feel free to watch it as you like, it has no effect on your cards or winnings.</p>
          <p class=""center muted"">Press SPACE to start</p>
        </div>"," ","","","","","","","","","","","","","","","main","2","","","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"call-function","82","2.1.0","523717","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:30:55.922Z","0","ok","","","","","","block_video_mount","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","83","2.1.0","528407","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:00.612Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","1177","false","win","0.6924","0.251","0.6924","1","-1","main","2","51","1","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","84","2.1.0","533163","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:05.368Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","1240","false","win","0.4189","0.3038","0.4189","1","0","main","2","52","2","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","85","2.1.0","537788","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:09.993Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","1104","false","win","0.4113","0.3263","0.4113","1","1","main","2","53","3","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","86","2.1.0","542461","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:14.667Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","1152","false","win","0.631","0.631","0.3338","1","2","main","2","54","4","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","87","2.1.0","547510","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:19.715Z","0","ok","","","","","","main_trial","","","","","","2","1","1","down","1533","false","loss","0.2522","0.6373","0.2522","-1","1","main","2","55","5","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","88","2.1.0","552042","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:24.248Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","1013","false","loss","0.6183","0.6183","0.7101","-1","0","main","2","56","6","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","89","2.1.0","556525","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:28.731Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","958","false","win","0.5447","0.3","0.5447","1","1","main","2","57","7","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","90","2.1.0","561284","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:33.489Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","1228","false","win","0.7119","0.2634","0.7119","1","2","main","2","58","8","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","91","2.1.0","565979","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:38.184Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","1175","false","loss","0.3045","0.3045","0.2377","-1","1","main","2","59","9","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","92","2.1.0","570985","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:43.190Z","0","ok","","","","","","main_trial","","","","","","2","1","2","up","1491","false","win","0.519","0.519","0.3031","1","2","main","2","60","10","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","93","2.1.0","576019","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:48.224Z","0","ok","","","","","","main_trial","","","","","","3","1","1","down","1517","false","loss","0.3199","0.8068","0.3199","-1","1","main","2","61","11","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","94","2.1.0","580432","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:52.637Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","892","false","loss","0.2946","0.2449","0.2946","-1","0","main","2","62","12","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","95","2.1.0","585280","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:31:57.485Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","1330","false","win","0.6529","0.6529","0.2959","1","1","main","2","63","13","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","96","2.1.0","590253","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:02.459Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","1469","false","win","0.8839","0.2864","0.8839","1","2","main","2","64","14","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","97","2.1.0","595318","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:07.523Z","0","ok","","","","","","main_trial","","","","","","3","4","3","up","1562","false","win","0.8959","0.8959","0.2922","1","3","main","2","65","15","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","98","2.1.0","601386","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:13.591Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","2564","false","loss","0.3148","0.2613","0.3148","-1","2","main","2","66","16","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","99","2.1.0","607208","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:19.413Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","2318","false","loss","0.3159","0.209","0.3159","-1","1","main","2","67","17","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","100","2.1.0","612144","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:24.349Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","1432","false","loss","0.5882","0.1869","0.5882","-1","0","main","2","68","18","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","101","2.1.0","617116","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:29.321Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","1469","false","loss","0.6162","0.1782","0.6162","-1","-1","main","2","69","19","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","102","2.1.0","623819","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:36.024Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","3200","false","win","0.3336","0.1906","0.3336","1","0","main","2","70","20","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","103","2.1.0","628592","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:40.797Z","0","ok","","","","","","main_trial","","","","","","2","1","1","down","1269","false","win","0.2952","0.5775","0.2952","1","1","main","2","71","21","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","104","2.1.0","633568","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:45.773Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","1473","false","loss","0.6299","0.2626","0.6299","-1","0","main","2","72","22","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","105","2.1.0","638115","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:50.320Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","1044","false","win","0.6941","0.1964","0.6941","1","1","main","2","73","23","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","106","2.1.0","643943","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:32:56.148Z","0","ok","","","","","","main_trial","","","","","","4","2","4","up","2325","false","loss","0.2114","0.2114","0.5816","-1","0","main","2","74","24","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","107","2.1.0","648755","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:00.960Z","0","ok","","","","","","main_trial","","","","","","1","2","1","up","1310","false","win","0.2511","0.2511","0.5712","1","1","main","2","75","25","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","108","2.1.0","654697","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:06.902Z","0","ok","","","","","","main_trial","","","","","","3","1","1","down","2424","false","loss","0.1887","0.8045","0.1887","-1","0","main","2","76","26","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","109","2.1.0","661136","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:13.341Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","2936","false","loss","0.1841","0.1841","0.2993","-1","-1","main","2","77","27","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","110","2.1.0","666584","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:18.789Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","1944","false","win","0.8762","0.263","0.8762","1","0","main","2","78","28","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","111","2.1.0","671676","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:23.881Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","1588","false","win","0.8359","0.16","0.8359","1","1","main","2","79","29","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","112","2.1.0","678331","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:30.536Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","3151","false","win","0.7382","0.1632","0.7382","1","2","main","2","80","30","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","113","2.1.0","684204","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:36.409Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","2368","false","loss","0.6189","0.3058","0.6189","-1","1","main","2","81","31","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","114","2.1.0","688900","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:41.105Z","0","ok","","","","","","main_trial","","","","","","1","2","1","up","1193","false","loss","0.1712","0.1712","0.5899","-1","0","main","2","82","32","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","115","2.1.0","696205","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:48.410Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","3800","false","win","0.63","0.1813","0.63","1","1","main","2","83","33","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","116","2.1.0","701126","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:53.331Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1418","false","win","0.6293","0.1747","0.6293","1","2","main","2","84","34","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","117","2.1.0","706012","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:33:58.217Z","0","ok","","","","","","main_trial","","","","","","2","1","1","down","1383","false","loss","0.2023","0.5411","0.2023","-1","1","main","2","85","35","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","118","2.1.0","710996","","5d68c8aa40524c00189e8ac2","s0hrqt8r","jsplyppz","6a645a5fa766b6fd5a83642a","6a6f284dee3d113947028ffa","1536","864","B","set1","3","2026-08-02T11:34:03.201Z","0","ok","","","","","","main_trial","","","","","","1","2","1","up","1481","false","win","0.175","0.175","0.5947","1","2","main","2","86","36","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
