"trial_type","trial_index","plugin_version","time_elapsed","participant","prolific_pid","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"html-keyboard-response","53","2.1.0","564660","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:10:30.768Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","1349","false","loss","0.897","0.8928","0.897","-1","3","main","1","25","25","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","54","2.1.0","570792","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:10:36.900Z","0","ok","","","","","","main_trial","","","","","","1","4","4","down","2626","false","loss","0.5494","0.3617","0.5494","-1","2","main","1","26","26","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","55","2.1.0","575198","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:10:41.306Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","878","false","win","0.3888","0.4686","0.3888","1","3","main","1","27","27","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","56","2.1.0","579732","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:10:45.840Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","1007","false","loss","0.3672","0.3672","0.5416","-1","2","main","1","28","28","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","57","2.1.0","584267","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:10:50.375Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","1012","false","win","0.8258","0.8258","0.7882","1","3","main","1","29","29","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","58","2.1.0","588881","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:10:54.989Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1108","false","win","0.851","0.4836","0.851","1","4","main","1","30","30","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","59","2.1.0","593654","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:10:59.762Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","1258","false","win","0.727","0.5191","0.727","1","5","main","1","31","31","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","60","2.1.0","598667","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:04.775Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","1490","false","win","0.8832","0.8832","0.4854","1","6","main","1","32","32","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","61","2.1.0","603565","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:09.673Z","0","ok","","","","","","main_trial","","","","","","3","1","1","down","1394","false","loss","0.6485","0.7494","0.6485","-1","5","main","1","33","33","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","62","2.1.0","607894","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:14.002Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","823","false","win","0.7604","0.7465","0.7604","1","6","main","1","34","34","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","63","2.1.0","612732","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:18.840Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","1313","false","loss","0.6742","0.7408","0.6742","-1","5","main","1","35","35","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","64","2.1.0","617067","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:23.175Z","0","ok","","","","","","main_trial","","","","","","2","3","3","down","834","false","win","0.6496","0.8902","0.6496","1","6","main","1","36","36","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","65","2.1.0","622798","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:28.906Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","2222","false","win","0.8806","0.8806","0.3902","1","7","main","1","37","37","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","66","2.1.0","627310","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:33.418Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1006","false","win","0.8655","0.7918","0.8655","1","8","main","1","38","38","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","67","2.1.0","631699","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:37.807Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","885","false","win","0.8368","0.8368","0.4136","1","9","main","1","39","39","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","68","2.1.0","636214","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:42.322Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","1008","false","loss","0.8335","0.4547","0.8335","-1","8","main","1","40","40","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","69","2.1.0","640766","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:46.874Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","1047","false","loss","0.6153","0.4682","0.6153","-1","7","main","1","41","41","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","70","2.1.0","645332","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:51.440Z","0","ok","","","","","","main_trial","","","","","","2","1","2","up","1057","false","win","0.858","0.858","0.7815","1","8","main","1","42","42","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","71","2.1.0","649900","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:11:56.008Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","1067","false","win","0.8942","0.6319","0.8942","1","9","main","1","43","43","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","72","2.1.0","654331","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:00.439Z","0","ok","","","","","","main_trial","","","","","","2","1","2","up","919","false","win","0.8926","0.8926","0.7306","1","10","main","1","44","44","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","73","2.1.0","659015","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:05.123Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","1183","false","win","0.6942","0.3517","0.6942","1","11","main","1","45","45","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","74","2.1.0","663742","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:09.850Z","0","ok","","","","","","main_trial","","","","","","3","1","1","down","1209","false","win","0.7063","0.5075","0.7063","1","12","main","1","46","46","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","75","2.1.0","667993","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:14.101Z","0","ok","","","","","","main_trial","","","","","","1","2","1","up","721","false","win","0.685","0.685","0.7915","1","13","main","1","47","47","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","76","2.1.0","675431","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:21.539Z","0","ok","","","","","","main_trial","","","","","","3","4","3","up","3932","false","loss","0.5104","0.5104","0.3306","-1","12","main","1","48","48","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","77","2.1.0","679594","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:25.702Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","659","false","loss","0.6396","0.3971","0.6396","-1","11","main","1","49","49","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","78","2.1.0","684265","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:30.373Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1166","false","loss","0.7855","0.6968","0.7855","-1","10","main","1","50","50","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"call-function","79","2.1.0","684266","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:30.374Z","0","ok","","","","","","block_video_unmount","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","80","2.1.0","704627","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:50.735Z","0","ok","","","","","","finish_block","20361","<div class=""screen-text""><p>Good job! Event 1 out of 4 is over. You currently have 10 gold coins. You can stretch a little and take a short break while sitting in front of the screen, if needed (do not leave the experiment window). Press SPACE to continue.</p></div>"," ","","","","","","","","","","","","","","","main","1","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","81","2.1.0","713803","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:59.911Z","0","ok","","","","","","start_block","9176","
        <div class=""screen-text"">
          <h1>Event 2 out of 4</h1>
          <p>You will now start an event. In each round, the dealer will offer you 2 of the 4 cards.</p>
          
        <div class=""card-preview-row"">
          <img class=""card-preview-img"" src=""assets/cards task/test/set4/1.png""><img class=""card-preview-img"" src=""assets/cards task/test/set4/2.png""><img class=""card-preview-img"" src=""assets/cards task/test/set4/3.png""><img class=""card-preview-img"" src=""assets/cards task/test/set4/4.png"">
        </div>
          <p>Use the UP or DOWN arrow keys to make your selection. Please do your best to win as many gold coins as possible!</p>
          <p>Remember that only the cards (not their positions) are important when you choose, and that cards can change over time — stay focused.</p>
          <p>This is a video-off round: no video will play — just the card game.</p>
          <p class=""center muted"">Press SPACE to start</p>
        </div>"," ","","","","","","","","","","","","","","","main","2","","","false","","","","","","","","","","","","","","","","","",""
"call-function","82","2.1.0","713803","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:12:59.911Z","0","ok","","","","","","block_video_mount","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","83","2.1.0","718132","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:04.240Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","828","false","win","0.5086","0.7477","0.5086","1","11","main","2","51","1","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","84","2.1.0","723454","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:09.562Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1820","false","win","0.8552","0.8006","0.8552","1","12","main","2","52","2","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","85","2.1.0","727711","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:13.819Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","754","false","win","0.8151","0.3368","0.8151","1","13","main","2","53","3","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","86","2.1.0","731970","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:18.078Z","0","ok","","","","","","main_trial","","","","","","2","3","3","down","757","false","win","0.4156","0.8719","0.4156","1","14","main","2","54","4","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","87","2.1.0","736739","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:22.847Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","1268","false","loss","0.4568","0.4568","0.887","-1","13","main","2","55","5","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","88","2.1.0","740994","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:27.102Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","754","false","win","0.8432","0.4234","0.8432","1","14","main","2","56","6","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","89","2.1.0","745133","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:31.241Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","569","false","loss","0.4168","0.4164","0.4168","-1","13","main","2","57","7","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","90","2.1.0","749239","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:35.348Z","0","ok","","","","","","main_trial","","","","","","4","3","4","up","605","false","loss","0.3714","0.3714","0.2907","-1","12","main","2","58","8","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","91","2.1.0","754472","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:40.580Z","0","ok","","","","","","main_trial","","","","","","3","4","3","up","1731","false","loss","0.27","0.27","0.4117","-1","11","main","2","59","9","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","92","2.1.0","758365","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:44.473Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","393","false","loss","0.2382","0.3246","0.2382","-1","10","main","2","60","10","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","93","2.1.0","762421","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:48.529Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","555","false","loss","0.2322","0.2322","0.751","-1","9","main","2","61","11","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","94","2.1.0","766828","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:52.936Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","904","false","win","0.8628","0.7193","0.8628","1","10","main","2","62","12","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","95","2.1.0","770822","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:13:56.930Z","0","ok","","","","","","main_trial","","","","","","2","3","3","down","494","false","loss","0.2177","0.8418","0.2177","-1","9","main","2","63","13","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","96","2.1.0","775020","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:01.128Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","697","false","win","0.8822","0.1906","0.8822","1","10","main","2","64","14","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","97","2.1.0","779166","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:05.274Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","645","false","win","0.8799","0.8799","0.1215","1","11","main","2","65","15","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","98","2.1.0","783750","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:09.858Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1082","false","win","0.8371","0.7851","0.8371","1","12","main","2","66","16","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","99","2.1.0","788081","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:14.189Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","829","false","win","0.8308","0.1094","0.8308","1","13","main","2","67","17","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","100","2.1.0","792229","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:18.337Z","0","ok","","","","","","main_trial","","","","","","3","4","4","down","647","false","win","0.1647","0.1371","0.1647","1","14","main","2","68","18","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","101","2.1.0","796877","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:22.985Z","0","ok","","","","","","main_trial","","","","","","1","4","4","down","1146","false","loss","0.1043","0.753","0.1043","-1","13","main","2","69","19","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","102","2.1.0","801381","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:27.489Z","0","ok","","","","","","main_trial","","","","","","1","3","1","up","1003","false","win","0.7286","0.7286","0.1636","1","14","main","2","70","20","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","103","2.1.0","805690","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:31.798Z","0","ok","","","","","","main_trial","","","","","","3","4","4","down","809","false","loss","0.1555","0.2469","0.1555","-1","13","main","2","71","21","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","104","2.1.0","809700","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:35.808Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","508","false","win","0.2213","0.1097","0.2213","1","14","main","2","72","22","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","105","2.1.0","814207","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:40.315Z","0","ok","","","","","","main_trial","","","","","","2","1","2","up","1006","false","loss","0.8592","0.8592","0.6878","-1","13","main","2","73","23","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","106","2.1.0","818899","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:45.007Z","0","ok","","","","","","main_trial","","","","","","1","4","1","up","1190","false","win","0.7172","0.7172","0.1615","1","14","main","2","74","24","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","107","2.1.0","823729","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:49.837Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","1327","false","win","0.2642","0.6594","0.2642","1","15","main","2","75","25","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","108","2.1.0","828112","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:54.220Z","0","ok","","","","","","main_trial","","","","","","1","2","1","up","883","false","win","0.7375","0.7375","0.7456","1","16","main","2","76","26","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","109","2.1.0","832584","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:14:58.692Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","971","false","loss","0.2526","0.6558","0.2526","-1","15","main","2","77","27","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","110","2.1.0","837218","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:15:03.326Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","1133","false","win","0.692","0.2728","0.692","1","16","main","2","78","28","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","111","2.1.0","841889","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:15:07.997Z","0","ok","","","","","","main_trial","","","","","","1","3","1","up","1170","false","loss","0.6735","0.6735","0.2262","-1","15","main","2","79","29","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","112","2.1.0","845835","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:15:11.943Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","444","false","loss","0.2194","0.2194","0.6239","-1","14","main","2","80","30","false","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","113","2.1.0","850273","","6a039c17b67cd6ddabb9bd5c","lbtsx55q","gnpjtlgl","6a645a5fa766b6fd5a83642a","6a6f77bb26a3cf8e27524840","2560","1440","A","set4","2","2026-08-02T17:15:16.381Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","938","false","win","0.6593","0.6593","0.2307","1","15","main","2","81","31","false","","","","","","","","","","","","","","","","","",""
